Time,Slow,Average,Fast
196.0,0.24718378531,0.041879254495,0.00022258116295
196.5,0.24673245388,0.041612671919,0.00021821291694
197.0,0.24628194576,0.041347785748,0.00021393039936
197.5,0.24583225947,0.041084585192,0.00020973192776
198.0,0.24538339349,0.040823059533,0.00020561585271
198.5,0.24493534634,0.040563198118,0.00020158055716
199.0,0.24448811652,0.040304990364,0.0001976244558
199.5,0.24404170256,0.040048425753,0.00019374599439
200.0,0.24359610296,0.039793493836,0.00018994364925
200.5,0.24315131624,0.039540184228,0.00018621592657
201.0,0.24270734091,0.039288486611,0.00018256136185
201.5,0.24226417551,0.039038390735,0.00017897851935
202.0,0.24182181856,0.038789886411,0.0001754659915
202.5,0.24138026859,0.038542963517,0.00017202239836
203.0,0.24093952412,0.038297611995,0.00016864638705
203.5,0.24049958368,0.03805382185,0.00016533663126
204.0,0.24006044583,0.037811583154,0.0001620918307
204.5,0.23962210909,0.037570886036,0.00015891071062
205.0,0.239184572,0.037331720694,0.00015579202125
205.5,0.23874783311,0.037094077383,0.00015273453738
206.0,0.23831189097,0.036857946424,0.00014973705782
206.5,0.23787674412,0.036623318197,0.00014679840498
207.0,0.23744239111,0.036390183144,0.00014391742435
207.5,0.23700883051,0.036158531768,0.00014109298411
208.0,0.23657606086,0.035928354631,0.00013832397462
208.5,0.23614408073,0.035699642357,0.00013560930804
209.0,0.23571288868,0.035472385628,0.00013294791787
209.5,0.23528248328,0.035246575186,0.00013033875855
210.0,0.23485286308,0.035022201831,0.00012778080502
210.5,0.23442402667,0.034799256423,0.00012527305235
211.0,0.23399597261,0.034577729878,0.00012281451534
211.5,0.23356869948,0.034357613171,0.0001204042281
212.0,0.23314220586,0.034138897335,0.00011804124372
212.5,0.23271649033,0.033921573458,0.00011572463387
213.0,0.23229155146,0.033705632686,0.00011345348843
213.5,0.23186738786,0.033491066222,0.00011122691513
214.0,0.23144399809,0.033277865322,0.00010904403925
214.5,0.23102138076,0.033066021302,0.00010690400319
215.0,0.23059953446,0.032855525528,0.00010480596622
215.5,0.23017845779,0.032646369426,0.00010274910408
216.0,0.22975814933,0.032438544472,0.0001007326087
216.5,0.2293386077,0.0322320422,9.8755687879e-05
217.0,0.22891983149,0.032026854194,9.6817564939e-05
217.5,0.22850181932,0.031822972095,9.4917478461e-05
218.0,0.22808456979,0.031620387595,9.3054681966e-05
218.5,0.22766808151,0.03141909244,9.1228443624e-05
219.0,0.22725235309,0.031219078427,8.9438045966e-05
219.5,0.22683738316,0.031020337407,8.7682785606e-05
220.0,0.22642317033,0.03082286128,8.5961972961e-05
220.5,0.22600971321,0.030626642001,8.4274931981e-05
221.0,0.22559701045,0.030431671574,8.2620999884e-05
221.5,0.22518506065,0.030237942054,8.0999526897e-05
222.0,0.22477386245,0.030045445547,7.9409875995e-05
222.5,0.22436341448,0.029854174209,7.7851422659e-05
223.0,0.22395371538,0.029664120245,7.6323554625e-05
223.5,0.22354476378,0.029475275911,7.4825671642e-05
224.0,0.22313655831,0.029287633511,7.3357185244e-05
224.5,0.22272909762,0.029101185398,7.1917518511e-05
225.0,0.22232238036,0.028915923976,7.0506105845e-05
225.5,0.22191640517,0.028731841693,6.9122392749e-05
226.0,0.22151117069,0.028548931049,6.7765835608e-05
226.5,0.22110667558,0.028367184589,6.6435901476e-05
227.0,0.22070291849,0.028186594907,6.5132067865e-05
227.5,0.22029989807,0.028007154643,6.3853822543e-05
228.0,0.21989761299,0.027828856485,6.2600663329e-05
228.5,0.21949606191,0.027651693166,6.1372097898e-05
229.0,0.21909524349,0.027475657466,6.0167643588e-05
229.5,0.21869515638,0.027300742211,5.8986827207e-05
230.0,0.21829579927,0.027126940272,5.7829184852e-05
230.5,0.21789717083,0.026954244567,5.6694261723e-05
231.0,0.21749926971,0.026782648056,5.5581611946e-05
231.5,0.21710209461,0.026612143747,5.4490798398e-05
232.0,0.21670564419,0.026442724691,5.3421392533e-05
232.5,0.21630991714,0.026274383982,5.2372974218e-05
233.0,0.21591491214,0.026107114759,5.1345131563e-05
233.5,0.21552062788,0.025940910206,5.0337460761e-05
234.0,0.21512706303,0.025775763549,4.9349565933e-05
234.5,0.2147342163,0.025611668055,4.8381058967e-05
235.0,0.21434208636,0.025448617038,4.7431559367e-05
235.5,0.21395067193,0.025286603852,4.6500694107e-05
236.0,0.21355997169,0.025125621893,4.558809748e-05
236.5,0.21316998434,0.024965664599,4.4693410956e-05
237.0,0.21278070858,0.024806725453,4.3816283042e-05
237.5,0.21239214312,0.024648797974,4.2956369143e-05
238.0,0.21200428666,0.024491875726,4.2113331427e-05
238.5,0.21161713792,0.024335952313,4.1286838692e-05
239.0,0.21123069559,0.02418102138,4.0476566235e-05
239.5,0.21084495841,0.024027076612,3.9682195727e-05
240.0,0.21045992507,0.023874111733,3.8903415086e-05
240.5,0.2100755943,0.023722120509,3.8139918353e-05
241.0,0.20969196482,0.023571096744,3.7391405576e-05
241.5,0.20930903535,0.023421034283,3.6657582688e-05
242.0,0.20892680462,0.023271927008,3.5938161394e-05
242.5,0.20854527135,0.023123768842,3.5232859057e-05
243.0,0.20816443427,0.022976553746,3.4541398586e-05
243.5,0.20778429211,0.022830275719,3.3863508328e-05
244.0,0.20740484361,0.022684928797,3.3198921963e-05
244.5,0.20702608751,0.022540507057,3.2547378395e-05
245.0,0.20664802254,0.022397004611,3.1908621655e-05
245.5,0.20627064744,0.02225441561,3.1282400796e-05
246.0,0.20589396095,0.02211273424,3.0668469795e-05
246.5,0.20551796183,0.021971954727,3.0066587459e-05
247.0,0.20514264882,0.021832071332,2.9476517327e-05
247.5,0.20476802067,0.021693078353,2.8898027581e-05
248.0,0.20439407613,0.021554970123,2.8330890949e-05
248.5,0.20402081395,0.021417741012,2.7774884623e-05
249.0,0.2036482329,0.021281385427,2.7229790165e-05
249.5,0.20327633173,0.021145897809,2.6695393426e-05
250.0,0.2029051092,0.021011272634,2.6171484457e-05
250.5,0.20253456408,0.020877504414,2.5657857433e-05
251.0,0.20216469513,0.020744587697,2.5154310564e-05
251.5,0.20179550113,0.020612517063,2.4660646025e-05
252.0,0.20142698083,0.020481287128,2.4176669869e-05
252.5,0.20105913301,0.020350892543,2.3702191959e-05
253.0,0.20069195646,0.020221327992,2.3237025887e-05
253.5,0.20032544993,0.020092588193,2.2780988904e-05
254.0,0.19995961223,0.019964667897,2.2333901848e-05
254.5,0.19959444211,0.019837561889,2.1895589073e-05
255.0,0.19922993838,0.019711264988,2.1465878379e-05
255.5,0.19886609981,0.019585772044,2.1044600948e-05
256.0,0.19850292519,0.019461077941,2.0631591272e-05
256.5,0.19814041332,0.019337177596,2.0226687094e-05
257.0,0.19777856298,0.019214065958,1.9829729339e-05
257.5,0.19741737297,0.019091738006,1.9440562056e-05
258.0,0.19705684208,0.018970188754,1.9059032352e-05
258.5,0.19669696913,0.018849413247,1.8684990338e-05
259.0,0.19633775289,0.01872940656,1.8318289064e-05
259.5,0.19597919219,0.018610163801,1.7958784465e-05
260.0,0.19562128583,0.018491680108,1.7606335303e-05
260.5,0.19526403261,0.01837395065,1.7260803112e-05
261.0,0.19490743134,0.018256970628,1.6922052143e-05
261.5,0.19455148083,0.018140735271,1.6589949312e-05
262.0,0.19419617991,0.018025239842,1.6264364147e-05
262.5,0.19384152738,0.017910479631,1.5945168735e-05
263.0,0.19348752206,0.017796449958,1.5632237674e-05
263.5,0.19313416278,0.017683146176,1.5325448024e-05
264.0,0.19278144835,0.017570563664,1.5024679258e-05
264.5,0.19242937761,0.017458697832,1.4729813212e-05
265.0,0.19207794938,0.017347544118,1.4440734043e-05
265.5,0.19172716248,0.017237097992,1.4157328181e-05
266.0,0.19137701576,0.017127354949,1.3879484285e-05
266.5,0.19102750804,0.017018310516,1.3607093199e-05
267.0,0.19067863815,0.016909960245,1.334004791e-05
267.5,0.19033040495,0.016802299719,1.3078243503e-05
268.0,0.18998280725,0.016695324549,1.2821577124e-05
268.5,0.18963584392,0.016589030372,1.2569947936e-05
269.0,0.18928951379,0.016483412855,1.2323257084e-05
269.5,0.18894381571,0.016378467691,1.2081407649e-05
270.0,0.18859874852,0.0162741906,1.1844304617e-05
270.5,0.18825431108,0.016170577332,1.1611854838e-05
271.0,0.18791050223,0.016067623661,1.1383966989e-05
271.5,0.18756732085,0.01596532539,1.1160551541e-05
272.0,0.18722476577,0.015863678346,1.094152072e-05
272.5,0.18688283585,0.015762678386,1.0726788477e-05
273.0,0.18654152997,0.01566232139,1.051627045e-05
273.5,0.18620084698,0.015562603268,1.0309883933e-05
274.0,0.18586078574,0.015463519952,1.0107547843e-05
274.5,0.18552134513,0.015365067403,9.9091826894e-06
275.0,0.18518252401,0.015267241605,9.7147105403e-06
275.5,0.18484432126,0.015170038571,9.5240549939e-06
276.0,0.18450673574,0.015073454335,9.3371411478e-06
276.5,0.18416976633,0.014977484961,9.1538955692e-06
277.0,0.18383341191,0.014882126534,8.9742462669e-06
277.5,0.18349767136,0.014787375166,8.7981226624e-06
278.0,0.18316254355,0.014693226993,8.6254555623e-06
278.5,0.18282802738,0.014599678177,8.456177131e-06
279.0,0.18249412173,0.014506724902,8.2902208646e-06
279.5,0.18216082548,0.014414363378,8.127521564e-06
280.0,0.18182813752,0.014322589839,7.9680153098e-06
280.5,0.18149605675,0.014231400541,7.8116394372e-06
281.0,0.18116458206,0.014140791768,7.6583325109e-06
281.5,0.18083371234,0.014050759823,7.5080343016e-06
282.0,0.1805034465,0.013961301036,7.3606857618e-06
282.5,0.18017378342,0.013872411758,7.216229003e-06
