Time,C_B_target,CYP3A4_1A_n1_OCT,CYP3A4_1A_n2_OCT,CYP3A4_1A_n3_OCT,CYP3A4_1A_n4_OCT,CYP3A4_2_n1_OCT,CYP3A4_3_n1_OCT,CYP3A4_4_n1_OCT,CYP3A4_5_n1_OCT,CYP3A4_7_n1_OCT,CYP3A4_8_n1_OCT,CYP3A4_9_n1_OCT,CYP3A4_10_n1_OCT,CYP3A4_11_n1_OCT,CYP3A4_12_n1_OCT,CYP3A4_13_n1_OCT,CYP3A4_14_n1_OCT,CYP3A4_15_n1_OCT,CYP3A4_15_n3_OCT,CYP3A4_15_n4_OCT,CYP3A4_16_n1_OCT,CYP3A4_17_n1_OCT,CYP3A4_18_n1_OCT,CYP3A4_19_n1_OCT,CYP3A4_20_n1_OCT,CYP3A4_21_n1_OCT,CYP3A4_23_n1_OCT,CYP3A4_24_n1_OCT,CYP3A4_28_n1_OCT,CYP3A4_29_n1_OCT,CYP3A4_29_n2_OCT,CYP3A4_29_n3_OCT,CYP3A4_29_n4_OCT,CYP3A4_31_n1_OCT,CYP3A4_32_n1_OCT,CYP3A4_33_n1_OCT,CYP3A4_34_n1_OCT,CYP3A4_34_n3_OCT,CYP3A4_34_n4_OCT
0.0,0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.49727701733,0.49659226966,0.49659580117,0.49659580117,0.49659580116,0.13124802268,0.18442152872,0.21808499336,0.10006420062,0.11506884237,0.050195730352,0.15874218314,0.19097288266,0.42039475036,0.050195559081,0.071646241925,0.1873393888,0.55691062484,0.55691062469,0.51352671035,0.20250471515,0.04406338192,0.14953973261,0.30124319825,0.057569191806,0.049502120371,0.26673724561,0.1944036361,0.4956918353,0.73715140336,0.73007246304,0.72870771084,0.73656454733,0.34758679373,0.42113513318,0.26286648757,0.52048900168,0.52048900168,0.52014056637
10.0,0.49064338652,0.48996774,0.48997122456,0.48997122456,0.48997122456,0.13098729422,0.1838626441,0.21726790414,0.099924856189,0.11487562688,0.050178436767,0.15834273107,0.19036832971,0.41628209646,0.050178265717,0.071587036857,0.18676043382,0.54739914847,0.54739914832,0.50475341332,0.20181454396,0.044055049649,0.14919022965,0.2994963799,0.057539315448,0.049485909779,0.2654327239,0.19377431056,0.48910712433,0.7073772013,0.70058225714,0.69927226096,0.70681388762,0.34509492105,0.41700435429,0.26160643659,0.51284002559,0.51284002559,0.51249668482
15.0,0.4840979287,0.48343126323,0.48343470147,0.48343470147,0.48343470147,0.13072708367,0.18330545243,0.21645387541,0.099785705786,0.11468273575,0.05016114914,0.15794428385,0.18976568948,0.41220965413,0.050160978311,0.071527880706,0.18618326698,0.53804947034,0.5380494702,0.49612945114,0.20112672303,0.044046718955,0.14884154321,0.29775968015,0.057509454594,0.049469704495,0.26413457517,0.19314702116,0.48260942728,0.67879774485,0.67227555271,0.67101814429,0.67825704153,0.34262087195,0.41291401271,0.26035241516,0.50530289447,0.50530289447,0.5049645745
20.0,0.47763948032,0.47698167736,0.4769850699,0.4769850699,0.4769850699,0.13046739002,0.18274994858,0.21564289573,0.09964674914,0.11449016842,0.050143867469,0.15754683893,0.18916495595,0.40817703062,0.050143696861,0.071468773432,0.18560788277,0.52885886002,0.52885885988,0.48765230052,0.20044124436,0.044038389836,0.1484936714,0.29603304051,0.057479609236,0.049453504518,0.26284276834,0.19252176131,0.47619760628,0.65136571131,0.64510546052,0.64389855521,0.65084672227,0.34016451952,0.40886371416,0.2591043945,0.49787598923,0.49787598923,0.49754261735
25.0,0.47126689294,0.47061783553,0.47062118296,0.47062118296,0.47062118296,0.13020821223,0.18219612746,0.21483495367,0.099507985979,0.11429792437,0.050126591751,0.15715039381,0.18856612308,0.40418383702,0.050126421364,0.071409714995,0.1850342757,0.51982463239,0.51982463225,0.4793194802,0.1997581,0.044030062291,0.1481466123,0.29431640281,0.057449779367,0.049437309846,0.2615572725,0.19189852444,0.46987053806,0.62503560381,0.61902690137,0.61786849507,0.62453746759,0.33772573774,0.40485306816,0.25786234602,0.49055771373,0.49055771373,0.49022921829
30.0,0.46497903311,0.46433860576,0.46434190869,0.46434190869,0.46434190868,0.12994954928,0.18164398396,0.21403003788,0.099369416035,0.11410600305,0.050109321986,0.15675494597,0.18796918486,0.40022968819,0.050109151819,0.071350705353,0.18446244027,0.51094414695,0.51094414681,0.47112855021,0.199077282,0.044021736322,0.14780036404,0.29260970925,0.057419964978,0.049421120477,0.26027805689,0.19127730402,0.46362711369,0.59976368468,0.59399653998,0.59288470621,0.59928557317,0.3353044015,0.40088168802,0.25662624122,0.48334649452,0.48334649452,0.48302280487
35.0,0.45877478208,0.45814287085,0.45814612985,0.45814612985,0.45814612985,0.12969140015,0.181093513,0.21322813701,0.099231039039,0.11391440391,0.05009205817,0.15636049291,0.18737413531,0.39631420277,0.050091888224,0.071291744468,0.18389237103,0.50221480709,0.50221480696,0.46307711129,0.19839878245,0.044013411926,0.1474549247,0.29091290233,0.057390166061,0.04940493641,0.2590050909,0.19065809354,0.45746623849,0.57550791095,0.56997272094,0.56890560801,0.57504902816,0.33290038656,0.39694919077,0.25539605177,0.47624078046,0.47624078046,0.47592182697
40.0,0.45265303571,0.4520295281,0.45203274377,0.45203274377,0.45203274376,0.12943376382,0.18054470954,0.21242923978,0.099092854722,0.11372312642,0.050074800302,0.15596703211,0.18678096845,0.39243700311,0.050074630575,0.071232832298,0.18332406253,0.49363405941,0.49363405928,0.45516280416,0.19772259348,0.044005089105,0.1471102924,0.28922592491,0.057360382608,0.049388757642,0.25773834405,0.19004088649,0.45138683179,0.55222787192,0.54691540686,0.54589123503,0.55178745278,0.33051356957,0.39305519718,0.25417174945,0.46923904247,0.46923904247,0.46892475648
45.0,0.44661270421,0.44599748922,0.44600066211,0.44600066211,0.44600066211,0.12917663926,0.17999756851,0.21163333496,0.098954862816,0.11353217003,0.050057548379,0.15557456109,0.18618967834,0.38859771522,0.050057378873,0.071173968803,0.18275750933,0.48519939299,0.48519939286,0.44738330889,0.19704870723,0.043996767858,0.14676646527,0.28754872016,0.057330614611,0.049372584172,0.25647778603,0.18942567641,0.44538782681,0.5298847288,0.52478611835,0.52380317724,0.52946203804,0.32814382802,0.38919933165,0.25295330619,0.46233977321,0.46233977321,0.46203008704
50.0,0.440652712,0.44004568006,0.44004881075,0.44004881075,0.44004881075,0.12892002547,0.17945208489,0.21084041132,0.098817063053,0.11334153421,0.0500403024,0.15518307736,0.18560025905,0.38479596878,0.050040133113,0.071115153943,0.18219270602,0.47690833871,0.47690833858,0.43973634427,0.19637711586,0.043988448184,0.14642344141,0.28588123157,0.057300862062,0.049356415999,0.25522338666,0.18881245684,0.43946817044,0.50844115632,0.50354787623,0.50260452217,0.50803548736,0.32579104031,0.38538122225,0.25174069403,0.45554148676,0.45554148677,0.45523633372
55.0,0.43477199752,0.43417304051,0.43417612955,0.43417612955,0.43417612955,0.12866392142,0.17890825365,0.21005045772,0.098679455165,0.11315121842,0.050023062362,0.15479257844,0.18501270467,0.38103139708,0.050022893295,0.071056387678,0.18162964719,0.46875846859,0.46875846847,0.43221966719,0.19570781159,0.043980130083,0.14608121895,0.28422340299,0.057271124954,0.04934025312,0.25397511592,0.18820122134,0.4336268231,0.48786128633,0.48316514544,0.48225979904,0.48747196018,0.32345508565,0.38160050064,0.25053388518,0.44884271839,0.44884271839,0.4485420327
60.0,0.42896951307,0.42837852424,0.4283815722,0.4283815722,0.42838157219,0.12840832611,0.17836606981,0.20926346304,0.098542038886,0.11296122212,0.050005828264,0.15440306185,0.18442700929,0.37730363696,0.050005659417,0.070997669968,0.18106832748,0.46074739514,0.46074739501,0.42483107201,0.19504078662,0.043971813555,0.14573979603,0.28257517855,0.057241403277,0.049324095534,0.25273294393,0.1875919635,0.42786275858,0.46811065324,0.46360378102,0.46273492471,0.46773701748,0.32113584414,0.37785680203,0.24933285194,0.4422420242,0.4422420242,0.44194574104
65.0,0.42324422459,0.42266109862,0.42266410602,0.42266410602,0.42266410602,0.12815323852,0.17782552837,0.20847941619,0.098404813948,0.11277154478,0.049988600104,0.15401452512,0.18384316705,0.37361232883,0.049988431475,0.070939000772,0.18050874151,0.45287277064,0.45287277052,0.41756838994,0.19437603322,0.0439634986,0.14539917078,0.28093650273,0.057211697024,0.049307943239,0.25149684096,0.18698467693,0.42217496386,0.44915614135,0.44483097585,0.44399715157,0.44879756915,0.31883319671,0.37414976519,0.24813756677,0.43573798087,0.43573798087,0.43544603633
70.0,0.41759511153,0.41701974445,0.41702271184,0.41702271184,0.41702271184,0.12789865765,0.17728662437,0.20769830615,0.098267780086,0.11258218586,0.049971377878,0.15362696579,0.18326117208,0.36995711658,0.049971209469,0.070880380052,0.17995088393,0.44513228657,0.44513228645,0.41042948846,0.19371354366,0.043955185217,0.14505934133,0.27930732033,0.057182006188,0.049291796233,0.25026677741,0.18637935527,0.41656243893,0.43096593402,0.42681521018,0.42601501713,0.43062182315,0.31654702514,0.37047903238,0.24694800225,0.42932918537,0.42932918537,0.42904151647
75.0,0.41202116665,0.41145345587,0.41145638377,0.41145638377,0.41145638376,0.12764458249,0.17674935284,0.20692012192,0.098130937033,0.11239314482,0.049954161587,0.1532403814,0.18268101855,0.36633764761,0.049953993396,0.070821807765,0.17939474942,0.43752367294,0.43752367282,0.40341227071,0.19305331023,0.043946873407,0.14472030582,0.27768757645,0.057152330759,0.049275654515,0.24904272384,0.18577599215,0.41102419669,0.41350946452,0.40952620295,0.40875829542,0.41317923642,0.31427721203,0.36684424932,0.24576413109,0.4230142547,0.4230142547,0.42273079934
80.0,0.40652139587,0.40596124012,0.40596412905,0.40596412905,0.40596412905,0.12739101203,0.17621370884,0.20614485254,0.097994284524,0.11220442114,0.049936951226,0.1528547695,0.18210270064,0.3627535727,0.049936783254,0.070763283873,0.17884033264,0.43004469765,0.43004469754,0.39651467494,0.19239532528,0.043938563168,0.14438206241,0.27607721651,0.05712267073,0.049259518083,0.24782465095,0.18517458125,0.40555926272,0.39675736865,0.39293486477,0.39219795005,0.39644046754,0.31202364082,0.36324506517,0.24458592614,0.41679182556,0.41679182556,0.41651252255
85.0,0.40109481809,0.40054211744,0.40054496792,0.40054496792,0.40054496792,0.12713794528,0.17567968745,0.2053724871,0.097857822293,0.11201601427,0.049919746795,0.15247012764,0.18152621255,0.3592045461,0.049919579041,0.070704808336,0.17828762832,0.42269316591,0.4226931658,0.3897346739,0.19173958115,0.0439302545,0.14404460925,0.27447618627,0.057093026094,0.049243386934,0.24661252957,0.18457511626,0.40016667515,0.38068143899,0.37701325256,0.37630608893,0.38037733101,0.30978619578,0.35968113247,0.24341336035,0.41066055417,0.41066055417,0.41038534317
90.0,0.39574046504,0.39519512085,0.39519793339,0.39519793339,0.39519793339,0.12688538122,0.17514728377,0.20460301473,0.097721550076,0.1118279237,0.049902548291,0.15208645339,0.18095154849,0.35569022537,0.049902380755,0.070646381113,0.17773663116,0.41546691961,0.4154669195,0.38307027429,0.19108607023,0.043921947403,0.14370794448,0.27288443177,0.057063396841,0.049227261069,0.24540633068,0.18397759089,0.39484548452,0.36525458082,0.36173452585,0.36105592058,0.36496275317,0.30756476199,0.35615210717,0.24224640684,0.40461911591,0.40461911591,0.40434793745
95.0,0.39045738109,0.38991929602,0.38992207112,0.38992207112,0.38992207112,0.12663331887,0.17461649288,0.2038364246,0.097585467607,0.11164014888,0.049885355712,0.15170374432,0.1803787027,0.35221027146,0.049885188395,0.070588002165,0.17718733589,0.40836383672,0.40836383661,0.37651951623,0.19043478492,0.043913641878,0.14337206627,0.27130189937,0.057033782965,0.049211140484,0.24420602541,0.18338199887,0.38959475362,0.3504507695,0.34707290449,0.34642171204,0.35017072966,0.30535922533,0.3526576485,0.24108503882,0.3986662051,0.3986662051,0.39839900056
100.0,0.38524462312,0.3847137011,0.38471643926,0.38471643926,0.38471643926,0.12638175723,0.17408730991,0.20307270592,0.097449574623,0.1114526893,0.049868169056,0.15132199799,0.17980766943,0.3487643486,0.049868001957,0.070529671452,0.17663973727,0.40138183071,0.4013818306,0.37008047266,0.18978571765,0.043905337922,0.14303697278,0.26972853575,0.057004184456,0.049195025178,0.24301158502,0.18278833395,0.38441355732,0.3362450095,0.33300362806,0.33237874821,0.33597628442,0.30316947251,0.34919741904,0.23992922964,0.39280053473,0.39280053473,0.39253724634
105.0,0.38010126034,0.37957740655,0.37958010826,0.37958010826,0.37958010825,0.1261306953,0.17355973,0.20231184794,0.09731387086,0.11126554441,0.049850988321,0.15094121199,0.17923844295,0.34535212429,0.04985082144,0.070471388934,0.17609383005,0.39451884998,0.39451884987,0.36375124885,0.18913886089,0.043897035537,0.14270266218,0.26816428789,0.056974601308,0.049178915149,0.2418229809,0.1821965899,0.37930098243,0.32261329481,0.31950291662,0.31890329274,0.32235543019,0.30099539103,0.34577108462,0.23877895279,0.38702083621,0.38702083621,0.38676140702
110.0,0.37502637414,0.374509495,0.37451216074,0.37451216074,0.37451216074,0.12588013209,0.17303374829,0.20155383995,0.097178356055,0.11107871369,0.049833813505,0.1505613839,0.17867101756,0.34197326929,0.049833646841,0.070413154571,0.17554960903,0.38777287728,0.38777287717,0.37454741305,0.18849420711,0.043888734722,0.14236913265,0.26660910307,0.056945033512,0.049162810395,0.24064018461,0.18160676051,0.37425612754,0.30953257081,0.3065479329,0.30597255026,0.30928513036,0.29883686918,0.34237831432,0.23763418187,0.38132585912,0.38132585912,0.38107023298
115.0,0.37001905791,0.36950906109,0.36951169134,0.36951169134,0.36951169133,0.12563006661,0.17250935994,0.20079867128,0.097043029944,0.11089219662,0.049816644607,0.15018251132,0.17810538755,0.33862745757,0.04981647816,0.070354968324,0.175007069,0.38114192914,0.38114192903,0.41310762421,0.18785174883,0.043880435477,0.14203638235,0.26506292888,0.05691548106,0.049146710916,0.23946316781,0.1810188396,0.36927810292,0.29698069756,0.29411674587,0.29356463006,0.29674326231,0.29669379605,0.33901878042,0.2364948906,0.37571437092,0.37571437092,0.3754624925
120.0,0.36507841695,0.36457521131,0.36457780653,0.36457780653,0.36457780652,0.12538049787,0.17198656013,0.2000463313,0.096907892265,0.11070599266,0.049799481623,0.14980459184,0.17754154725,0.33531436626,0.049799315394,0.070296830152,0.17446620477,0.37462405533,0.37462405523,0.40604475571,0.18721147858,0.043872137801,0.14170440948,0.26352571322,0.056885943944,0.049130616708,0.23829190232,0.180432821,0.36436603031,0.28493641438,0.2821882957,0.28165851101,0.284708582,0.29456606151,0.33569215837,0.23536105285,0.37018515675,0.37018515675,0.3699369715
125.0,0.36020356825,0.35970706383,0.35970962449,0.35970962449,0.35970962449,0.12513142489,0.17146534405,0.19929680942,0.096772942756,0.1105201013,0.049782324552,0.14942762306,0.17697949102,0.33203367566,0.04978215854,0.070238740016,0.17392701118,0.36821733833,0.36821733823,0.39910228274,0.18657338892,0.043863841694,0.14137321221,0.26199740427,0.056856422157,0.049114527771,0.2371263601,0.17984869856,0.35951904282,0.27337930574,0.2707423599,0.27023400786,0.27316068992,0.2924535562,0.3323981268,0.23423264258,0.36473701915,0.36473701915,0.36449247333
130.0,0.35539364037,0.35490374841,0.35490627496,0.35490627496,0.35490627496,0.12488284667,0.17094570691,0.19855009508,0.096638181154,0.11033452201,0.049765173392,0.1490516026,0.1764192132,0.32878506917,0.049765007597,0.070180697876,0.17338948306,0.36191989275,0.36191989265,0.39227816508,0.18593747244,0.043855547156,0.14104278873,0.26047795053,0.05682691569,0.049098444102,0.23596651323,0.17926646614,0.35473628476,0.26228976845,0.2597595208,0.25927173871,0.26207999824,0.29035617155,0.32913636744,0.2331096339,0.35936877784,0.35936877784,0.35912781846
135.0,0.35064777328,0.35016440618,0.35016689908,0.35016689908,0.35016689908,0.12463476224,0.17042764393,0.19780617779,0.096503607197,0.11014925426,0.049748028141,0.14867652808,0.17586070817,0.3255682333,0.049747862562,0.070122703693,0.17285361527,0.35572986485,0.35572986475,0.3855703967,0.18530372174,0.043847254186,0.14071313725,0.25896730077,0.056797424535,0.0490823657,0.23481233394,0.17868611764,0.35001691152,0.25164898001,0.24922113422,0.24875309374,0.25144769924,0.28827379974,0.32590656509,0.23199200103,0.35407926948,0.35407926948,0.3538418443
140.0,0.34596511824,0.34548818954,0.34549064924,0.34549064924,0.34549064924,0.12438717062,0.16991115035,0.19706504706,0.096369220626,0.10996429753,0.049730888797,0.1483023971,0.17530397035,0.3223828576,0.049730723435,0.070064757427,0.17231940271,0.34964543199,0.34964543189,0.37897700517,0.18467212946,0.043838962784,0.14038425594,0.25746540408,0.056767948684,0.049066292564,0.23366379458,0.17810764697,0.34536008944,0.24143886817,0.23910929922,0.23866020508,0.24124573488,0.28620633374,0.32270840764,0.23087971833,0.3488673474,0.3488673474,0.34863340496
145.0,0.34134483763,0.34087426202,0.34087668895,0.34087668895,0.34087668895,0.12414007082,0.16939622141,0.19632669246,0.096235021178,0.1097796513,0.049713755358,0.14792920731,0.17474899412,0.31922863466,0.049713590211,0.070006859039,0.17178684025,0.34366480214,0.34366480204,0.37249605113,0.18404268826,0.04383067295,0.14005614303,0.25597220985,0.05673848813,0.04905022469,0.23252086766,0.17753104807,0.34076499564,0.23164208161,0.22940682915,0.2289759178,0.23145676749,0.28415366724,0.31954158599,0.22977276024,0.34373188144,0.34373188144,0.34350137098
150.0,0.33678610482,0.33632179808,0.33632419268,0.33632419268,0.33632419268,0.12389346188,0.16888285237,0.1955911036,0.096101008594,0.10959531505,0.049696627821,0.14755695633,0.17419577394,0.31610526006,0.049696462891,0.069949008488,0.17125592281,0.33778621336,0.33778621327,0.36612562772,0.18341539083,0.043822384684,0.13972879671,0.25448766772,0.056709042865,0.049034162079,0.2313835258,0.17695631487,0.3362308179,0.22224196175,0.22009722358,0.21968376198,0.2220641516,0.28211569471,0.31640579406,0.22867110138,0.33867175762,0.33867175762,0.33844462915
155.0,0.33228810402,0.33182998306,0.33183234575,0.33183234576,0.33183234575,0.1236473428,0.16837103853,0.19485827013,0.095967182612,0.10941128825,0.049679506185,0.14718564181,0.17364430424,0.31301243235,0.049679341471,0.069891205736,0.17072664531,0.33200793332,0.33200793323,0.35986386007,0.18279022987,0.043814097985,0.13940221519,0.25301172766,0.05667961288,0.049018104727,0.23025174176,0.17638344135,0.33175675454,0.21322251557,0.21116464148,0.21076792589,0.21305190677,0.28009231137,0.31330072871,0.22757471643,0.33368587802,0.33368587802,0.33346208225
160.0,0.32785003013,0.32739801294,0.32740034416,0.32740034416,0.32740034416,0.12340171264,0.16786077516,0.19412818172,0.095833542974,0.1092275704,0.049662390448,0.14681526138,0.1730945795,0.30994985303,0.049662225949,0.069833450742,0.1701990027,0.32632825881,0.32632825872,0.35370890475,0.18216719812,0.043805812853,0.13907639669,0.25154433992,0.056650198167,0.049002052634,0.22912548842,0.1758124215,0.32734201428,0.20456838946,0.20259387526,0.20221323011,0.20440469153,0.27808341315,0.31022608977,0.22648358024,0.32877316047,0.32877316047,0.32855264881
165.0,0.32347108863,0.32302509429,0.32302739445,0.32302739445,0.32302739444,0.1231565704,0.16735205758,0.19340082811,0.09570008942,0.10904416097,0.049645280607,0.14644581271,0.1725465942,0.3069172265,0.049645116324,0.069775743468,0.16967298992,0.32074551524,0.32074551515,0.34765894931,0.18154628834,0.043797529288,0.13875133943,0.25008545503,0.05662079872,0.048986005797,0.22800473883,0.17524324932,0.32298581609,0.19626484416,0.19437032591,0.19400510264,0.19610777821,0.27608889675,0.30718157999,0.22539766776,0.32393253838,0.32393253838,0.32371526294
170.0,0.31915049545,0.31871044408,0.31871271359,0.31871271359,0.31871271359,0.12291191512,0.1668448811,0.19267619905,0.095566821691,0.10886105944,0.049628176661,0.14607729345,0.17200034284,0.30391426006,0.049628012594,0.069718083874,0.16914860195,0.31525805619,0.31525805611,0.34171221169,0.18092749332,0.043789247289,0.13842704163,0.24863502379,0.056591414529,0.048969964215,0.22688946612,0.17467591885,0.31868738909,0.18829773048,0.18647997898,0.18612955504,0.18814702882,0.27410865959,0.30416690497,0.22431695404,0.31916296049,0.31916296049,0.3189488741
175.0,0.31488747678,0.31445328957,0.31445552884,0.31445552884,0.31445552883,0.12266774584,0.16633924107,0.19195428434,0.095433739528,0.10867826529,0.049611078608,0.14570970126,0.17145581994,0.30094066384,0.049610914755,0.069660471921,0.16862583377,0.30986426296,0.30986426288,0.3358669398,0.18031080585,0.043780966856,0.13810350151,0.24719299733,0.056562045587,0.048953927886,0.22577964359,0.17411042412,0.3144459724,0.18065346611,0.17890938158,0.17857315936,0.18050887175,0.27214259981,0.3011817732,0.22324141427,0.31446339071,0.31446339071,0.31425244684
180.0,0.31068126901,0.31025286817,0.31025507759,0.31025507759,0.31025507759,0.12242406159,0.16583513282,0.19123507381,0.095300842673,0.10849577802,0.049593986445,0.14534303382,0.17091302003,0.29799615083,0.049593822807,0.069602907569,0.16810468039,0.30456254407,0.30456254399,0.33012141097,0.17969621878,0.043772687989,0.13778071731,0.245759327,0.056532691887,0.048937896808,0.22467524466,0.17354675921,0.31026081502,0.1733190132,0.17164562016,0.171323026,0.17318027947,0.27019061628,0.29822589601,0.22217102377,0.30983280782,0.30983280782,0.30962496063
185.0,0.30653111853,0.3061084273,0.30611060727,0.30611060728,0.30611060727,0.1221808614,0.16533255173,0.19051855736,0.095168130867,0.1083135971,0.049576900171,0.14497728879,0.17037193768,0.2950804368,0.049576736748,0.069545390779,0.16758513682,0.29935133484,0.29935133475,0.32447393149,0.17908372496,0.043764410687,0.13745868727,0.24433396449,0.056503353419,0.04892187098,0.22357624286,0.17298491821,0.30613117572,0.16628185684,0.16467629921,0.1643667825,0.16614874697,0.26825260857,0.2952989875,0.22110575794,0.30527020534,0.30527020534,0.30506540964
190.0,0.30243628165,0.30201922428,0.3020213752,0.3020213752,0.3020213752,0.12193814432,0.16483149317,0.18980472488,0.095035603854,0.10813172203,0.049559819783,0.14461246385,0.16983256744,0.29219324029,0.049559656575,0.069487921512,0.1670671981,0.29422909693,0.29422909685,0.31892283614,0.17847331728,0.04375613495,0.13713740962,0.24291686173,0.056474030176,0.0489058504,0.22248261188,0.1724248952,0.3020563229,0.15952998441,0.15798952076,0.15769255298,0.15940227113,0.26632847699,0.29240076457,0.22004559233,0.30077459129,0.30077459129,0.30057280256
195.0,0.29839602447,0.29798452621,0.29798664845,0.29798664845,0.29798664845,0.12169590938,0.16433195254,0.18909356633,0.094903261376,0.10795015228,0.04954274528,0.1442485567,0.16929490392,0.28933428261,0.049542582286,0.069430499728,0.16655085928,0.28919431795,0.28919431787,0.31346648769,0.17786498862,0.043747860779,0.1368168826,0.24150797093,0.056444722151,0.048889835066,0.2213943255,0.17186668433,0.29803553446,0.15305186562,0.15157386465,0.15128893852,0.15292933079,0.26441812253,0.28953094688,0.21899050259,0.29634498799,0.29634498799,0.29614616233
200.0,0.29440962272,0.29400360978,0.29400570374,0.29400570374,0.29400570374,0.12145415563,0.16383392523,0.1883850717,0.094771103175,0.10776888735,0.049525676659,0.14388556503,0.1687589417,0.28650328776,0.049525513879,0.069373125388,0.16603611541,0.28424551095,0.28424551088,0.30810327649,0.17725873194,0.043739588172,0.13649710447,0.2401072446,0.056415429335,0.048873824977,0.22031135767,0.17131027972,0.29406809771,0.14683643346,0.1454183696,0.14514499822,0.14671886769,0.26252144689,0.2866892568,0.21794046449,0.29198043184,0.29198043184,0.291784526
205.0,0.29047636165,0.29007576124,0.29007782729,0.29007782729,0.29007782728,0.12121288212,0.16333740666,0.18767923101,0.094639128997,0.10758792672,0.049508613919,0.14352348654,0.16822467542,0.28369998246,0.049508451353,0.069315798453,0.16552296157,0.27938121408,0.27938121401,0.30283161995,0.17665454017,0.043731317129,0.13617807347,0.23871463549,0.056386151721,0.04885782013,0.21923368244,0.17075567555,0.29015330923,0.14087306571,0.13951251495,0.13925023101,0.14076026806,0.26063835247,0.28387541939,0.21689545391,0.28767997318,0.28767997318,0.28748694452
210.0,0.28659553594,0.28620027621,0.28620231471,0.28620231471,0.28620231471,0.12097208788,0.16284239228,0.18697603432,0.094507338583,0.10740726989,0.049491557057,0.14316231892,0.16769209972,0.28092409607,0.049491394705,0.069258518885,0.16501139287,0.27459999013,0.27459999005,0.29764996215,0.17605240631,0.043723047651,0.13585978786,0.23733009666,0.0563568893,0.048841820525,0.21816127398,0.17020286598,0.28629047474,0.13515156736,0.1338462032,0.13359455816,0.13504334496,0.25876874236,0.28108916241,0.21585544685,0.28344267602,0.28344267602,0.28325248253
215.0,0.28276644953,0.28237645959,0.28237847091,0.28237847091,0.2823784709,0.12073177196,0.16234887752,0.18627547175,0.094375731679,0.10722691634,0.049474506071,0.14280205989,0.16716120924,0.27817536061,0.049474343933,0.069201286643,0.16450140441,0.26990042611,0.26990042603,0.29255677337,0.17545232334,0.043714779736,0.1355422459,0.2359535814,0.056327642064,0.048825826159,0.21709410661,0.16965184523,0.28247890902,0.12966215357,0.12840974312,0.12816830653,0.12955832129,0.25691252034,0.27833021624,0.21482041943,0.27926761789,0.27926761789,0.27908021815
220.0,0.27898841553,0.2786036254,0.2786056099,0.2786056099,0.2786056099,0.12049193342,0.16185685785,0.18557753342,0.094244308029,0.10704686557,0.04945746096,0.14244270717,0.16663199867,0.27545351072,0.049457299035,0.069144101688,0.1639929913,0.26528113289,0.26528113282,0.28755054965,0.17485428429,0.043706513384,0.13522544586,0.23458504331,0.056298410007,0.04880983703,0.21603215475,0.1691026075,0.27871793576,0.12439543331,0.12319383361,0.12296219232,0.1242958135,0.25506959086,0.27559831389,0.21379034786,0.27515388965,0.27515388965,0.27496924286
225.0,0.27526075608,0.27488109672,0.27488305476,0.27488305476,0.27488305476,0.12025257131,0.16136632874,0.18488220951,0.094113067378,0.10686711706,0.049440421721,0.14208425847,0.16610446269,0.27275828361,0.04944026001,0.069086963982,0.1634861487,0.26074074478,0.26074074471,0.28262981239,0.17425828221,0.043698248596,0.13490938599,0.23322443622,0.05626919312,0.048793853137,0.21497539297,0.16855514704,0.27500688748,0.11934239376,0.11818954814,0.11796730566,0.11924681591,0.25323985905,0.27289319097,0.21276520849,0.27110059528,0.27110059528,0.27091866121
230.0,0.27158280226,0.27120820554,0.27121013747,0.27121013747,0.27121013747,0.12001368468,0.16087728567,0.18418949023,0.093982009471,0.10668767032,0.049423388352,0.14172671153,0.16557859601,0.27008941907,0.049423226854,0.069029873486,0.16298087176,0.25627791914,0.25627791907,0.27779310791,0.17366431018,0.04368998537,0.13459406459,0.23187171425,0.056239991394,0.048777874479,0.21392379594,0.16800945809,0.27134510538,0.11449438513,0.11338831979,0.1131750956,0.11440268561,0.25142323073,0.27021458567,0.21174497777,0.26710685173,0.26710685173,0.26692759073
235.0,0.26795389396,0.26758429263,0.2675861988,0.2675861988,0.2675861988,0.11977527259,0.16038972416,0.18349936583,0.093851134053,0.10650852482,0.049406360852,0.14137006407,0.16505439335,0.26744665942,0.049406199567,0.06897283016,0.16247715563,0.251891336,0.25189133594,0.27303900706,0.17307236128,0.043681723707,0.13427947991,0.23052683178,0.056210804823,0.048761901053,0.21287733847,0.16746553493,0.26773193926,0.10984310622,0.10878192693,0.10857735586,0.10975512799,0.24961961237,0.26756223871,0.21072963226,0.26317178868,0.26317178868,0.2629951617
