Time,C_B_target,CYP3A4_2_OCT,CYP3A4_3_OCT,CYP3A4_4_OCT,CYP3A4_5_OCT,CYP3A4_7_OCT,CYP3A4_8_OCT,CYP3A4_9_OCT,CYP3A4_10_OCT,CYP3A4_11_OCT,CYP3A4_12_OCT,CYP3A4_13_OCT,CYP3A4_14_OCT,CYP3A4_15_OCT,CYP3A4_16_OCT,CYP3A4_17_OCT,CYP3A4_18_OCT,CYP3A4_19_OCT,CYP3A4_20_OCT,CYP3A4_21_OCT,CYP3A4_23_OCT,CYP3A4_24_OCT,CYP3A4_28_OCT,CYP3A4_29_OCT,CYP3A4_31_OCT,CYP3A4_32_OCT,CYP3A4_33_OCT,CYP3A4_34_OCT
132.0,0.094825442983,0.11904094578,0.13433622396,0.141486599,0.10807082469,0.11353639505,0.086192274845,0.12749932291,0.1358979347,0.12526458525,0.086192087614,0.096514896952,0.13504042065,0.088887584234,0.13845135911,0.08282236991,0.12479138649,0.14792412444,0.089960156911,0.085822934532,0.14739491917,0.13668486992,0.094887032307,0.050583083956,0.14349721084,0.12498793854,0.14713393161,0.092744818285
132.5,0.094222070087,0.11892915757,0.13414365048,0.14123575279,0.10799970633,0.1134462894,0.08617824974,0.1273476069,0.1356944095,0.12468267557,0.086178062764,0.096477220165,0.13484299362,0.088161683183,0.13822807265,0.082814973572,0.12465347832,0.14751760477,0.089938105031,0.085809660782,0.14705346436,0.13647552995,0.094285020149,0.04959085545,0.14300891071,0.12440517612,0.1467997775,0.092093435014
133.0,0.093622533739,0.11881747432,0.13395135296,0.14098535123,0.10792863476,0.11335625524,0.086164226916,0.12719607139,0.13549118898,0.12410346866,0.086164040197,0.096439558082,0.1346458551,0.087441706317,0.13800514609,0.082807577895,0.1245157225,0.1471122017,0.089916058557,0.085796389086,0.14671280009,0.13626651048,0.093686823552,0.04861808095,0.14252227061,0.12382512923,0.14646638154,0.091446622472
133.5,0.09302680958,0.11870589596,0.13375933101,0.14073539353,0.10785760995,0.11326629251,0.086150206374,0.12704471614,0.1352882727,0.12352695199,0.086150019911,0.096401910699,0.13444900467,0.086727605348,0.13778257885,0.082800182879,0.12437811887,0.14670791217,0.089894017488,0.085783119442,0.14637292451,0.13605781101,0.093092418382,0.047664379398,0.1420372849,0.12324778524,0.14613374201,0.090804348643
134.0,0.092434873404,0.11859442237,0.13356758425,0.14048587892,0.10778663188,0.11317640117,0.086136188113,0.12689354095,0.13508566018,0.12295311307,0.086136001907,0.09636427801,0.13425244191,0.086019332387,0.13756037035,0.082792788523,0.12424066725,0.14630473312,0.08987198182,0.08576985185,0.14603383582,0.13584943104,0.092501780658,0.046729377184,0.14155394797,0.12267313157,0.1458018572,0.090166581738
134.5,0.091846701157,0.11848305345,0.13337611227,0.14023680659,0.10771570051,0.11308658115,0.086122172133,0.1267425456,0.13488335099,0.12238193946,0.086121986183,0.096326660009,0.1340561664,0.085316839928,0.13733852001,0.082785394827,0.12410336748,0.1459026615,0.089849951554,0.08575658631,0.14569553218,0.13564137009,0.091914886549,0.045812708004,0.14107225423,0.12210115569,0.1454707254,0.089533290188
135.0,0.091262268939,0.11837178912,0.13318491469,0.13998817578,0.10764481582,0.1129968324,0.086108158434,0.12659172988,0.13468134466,0.12181341878,0.08610797274,0.096289056689,0.13386017772,0.084620080856,0.13711702725,0.082778001791,0.12396621939,0.14550169427,0.089827926688,0.085743322822,0.14535801179,0.13543362768,0.091331712375,0.044914012717,0.1405921981,0.12153184515,0.1451403449,0.088904442645
135.5,0.090681553001,0.11826062926,0.1329939911,0.13973998569,0.10757397777,0.11290715486,0.086094147015,0.12644109357,0.13447964074,0.12124753872,0.086093961576,0.096251468047,0.13366447545,0.083929008436,0.1368958915,0.082770609416,0.12382922282,0.14510182841,0.089805907221,0.085730061385,0.14502127283,0.13522620331,0.090752234604,0.044032939205,0.14011377402,0.12096518753,0.14481071401,0.088280007978
136.0,0.090104529743,0.11814957379,0.13280334112,0.13949223555,0.10750318633,0.11281754847,0.086080137876,0.12629063647,0.13427823878,0.12068428701,0.086079952693,0.096213894075,0.13346905918,0.083243576316,0.13667511218,0.082763217701,0.12369237759,0.14470306089,0.089783893151,0.085716801999,0.14468531349,0.13501909651,0.090176429854,0.043169142233,0.13963697645,0.12040117049,0.14448183101,0.087659955276
136.5,0.089531175717,0.1180386226,0.13261296436,0.13924492458,0.10743244147,0.11272801318,0.086066131016,0.12614035835,0.13407713833,0.12012365146,0.086065946089,0.096176334768,0.13327392848,0.082563738517,0.13645468873,0.082755826646,0.12355568354,0.14430538869,0.089761884477,0.085703544664,0.14435013198,0.13481230677,0.089604274889,0.042322283324,0.13916179988,0.11983978173,0.14415369423,0.087044253842
