Time,C_B_target,CYP3A4_2_OCT,CYP3A4_3_OCT,CYP3A4_4_OCT,CYP3A4_5_OCT,CYP3A4_7_OCT,CYP3A4_8_OCT,CYP3A4_9_OCT,CYP3A4_10_OCT,CYP3A4_11_OCT,CYP3A4_12_OCT,CYP3A4_13_OCT,CYP3A4_14_OCT,CYP3A4_15_OCT,CYP3A4_16_OCT,CYP3A4_17_OCT,CYP3A4_18_OCT,CYP3A4_19_OCT,CYP3A4_20_OCT,CYP3A4_21_OCT,CYP3A4_23_OCT,CYP3A4_24_OCT,CYP3A4_28_OCT,CYP3A4_29_OCT,CYP3A4_31_OCT,CYP3A4_32_OCT,CYP3A4_33_OCT,CYP3A4_34_OCT
428.5,0.15872719087,0.26185823575,0.25341225997,0.24736248139,0.26644699179,0.26425518301,0.27411521341,0.25763065061,0.25228555531,0.19153900336,0.27411528703,0.27066085902,0.25291387994,0.14074002816,0.25024604728,0.27520333581,0.25907520193,0.22910221543,0.27287850674,0.27423522805,0.2373293575,0.25168598574,0.15849569496,0.049995200481,0.21633478227,0.19123975167,0.23819302953,0.15138086943
429.0,0.15851301323,0.26180612616,0.25333526672,0.24726949323,0.26640984695,0.26421075761,0.27410576737,0.25756568761,0.25220547701,0.19134990283,0.27410584147,0.27063848523,0.25283551776,0.14049515541,0.25016051394,0.27519813134,0.25901454139,0.22896863549,0.27286434033,0.27422624576,0.23721276086,0.25160428523,0.15828182915,0.049784262435,0.21617854805,0.19105029314,0.23807833881,0.15115460093
429.5,0.15829912409,0.26175402695,0.25325829686,0.24717654002,0.2663727073,0.26416633968,0.27409632166,0.25750074099,0.25212542411,0.19116098895,0.27409639624,0.27061611329,0.25275717983,0.14025070827,0.2500750098,0.27519292698,0.25895389505,0.22883513337,0.27285017466,0.27421726376,0.23709622143,0.25152261123,0.15806825142,0.049574213929,0.21602242648,0.19086102214,0.23796370323,0.15092867011
430.0,0.15808552306,0.2617019381,0.25318135036,0.24708362173,0.26633557282,0.2641219292,0.27408687627,0.25743581073,0.25204539661,0.19097226153,0.27408695133,0.2705937432,0.25267886616,0.14000668598,0.24998953486,0.27518772271,0.2588932629,0.22870170902,0.27283600972,0.27420828205,0.23697973921,0.25144096372,0.15785496138,0.049365051214,0.21586641751,0.19067193847,0.23784912276,0.15070307648
430.5,0.15787220975,0.26164985961,0.25310442722,0.24699073837,0.26629844351,0.26407752619,0.27407743121,0.25737089684,0.25196539449,0.19078372038,0.27407750675,0.27057137496,0.25260057673,0.13976308782,0.2499040891,0.27518251854,0.25883264494,0.22856836241,0.27282184551,0.27419930064,0.23686331415,0.25135934269,0.15764195864,0.049156770559,0.21571052104,0.19048304195,0.23773459737,0.15047781954
431.0,0.15765918378,0.26159779148,0.25302752745,0.24689788991,0.26626131938,0.26403313064,0.27406798647,0.25730599931,0.25188541774,0.19059536533,0.2740680625,0.27054900857,0.25252231154,0.13951991305,0.24981867251,0.27517731447,0.25877204116,0.22843509348,0.27280768204,0.27419031952,0.23674694624,0.25127774814,0.15742924282,0.048949368248,0.21555473699,0.1902943324,0.23762012704,0.15025289878
431.5,0.15744644476,0.26154573372,0.25295065102,0.24680507634,0.26622420042,0.26398874255,0.27405854206,0.25724111813,0.25180546636,0.19040719619,0.27405861857,0.27052664403,0.25244407058,0.13927716094,0.24973328509,0.2751721105,0.25871145156,0.22830190219,0.27279351931,0.2741813387,0.23663063544,0.25119618006,0.15721681354,0.048742840581,0.21539906528,0.19010580962,0.23750571173,0.1500283137
432.0,0.15723399231,0.26149368632,0.25287379794,0.24671229766,0.26618708664,0.26394436192,0.27404909798,0.2571762533,0.25172554033,0.19021921278,0.27404917496,0.27050428133,0.25236585385,0.13903483075,0.24964792683,0.27516690662,0.25865087614,0.22816878849,0.27277935731,0.27417235817,0.23651438172,0.25111463843,0.15700467041,0.048537183871,0.21524350584,0.18991747345,0.23739135144,0.14980406381
432.5,0.15702182604,0.26144164927,0.25279696819,0.24661955384,0.26614997803,0.26389998874,0.27403965422,0.25711140482,0.25164563966,0.19003141491,0.27403973168,0.27048192048,0.25228766132,0.13879292176,0.24956259771,0.27516170285,0.25859031489,0.22803575235,0.27276519605,0.27416337793,0.23639818507,0.25103312326,0.15679281304,0.048332394451,0.21508805858,0.18972932368,0.23727704611,0.1495801486
433.0,0.15680994556,0.26138962257,0.25272016178,0.24652684487,0.26611287459,0.26385562302,0.27403021078,0.25704657269,0.25156576433,0.1898438024,0.27403028873,0.27045956148,0.25220949301,0.13855143322,0.24947729772,0.27515649917,0.25852976781,0.22790279371,0.27275103552,0.27415439799,0.23628204544,0.25095163453,0.15658124105,0.048128468666,0.21493272342,0.18954136014,0.23716279574,0.14935656758
433.5,0.1565983505,0.26133760623,0.25264337868,0.24643417074,0.26607577633,0.26381126476,0.27402076767,0.25698175689,0.25148591434,0.18965637507,0.2740208461,0.27043720432,0.25213134889,0.13831036442,0.24939202686,0.27515129559,0.25846923489,0.22776991253,0.27273687572,0.27414541834,0.23616596281,0.25087017223,0.15636995407,0.047925402877,0.21477750028,0.18935358265,0.2370486003,0.14913332025
434.0,0.15638704046,0.26128560024,0.2525666189,0.24634153144,0.26603868323,0.26376691394,0.27401132489,0.25691695743,0.25140608967,0.18946913273,0.2740114038,0.27041484902,0.25205322897,0.13806971462,0.24930678512,0.27514609211,0.25840871614,0.22763710877,0.27272271666,0.27413643899,0.23604993716,0.25078873635,0.1561589517,0.047723193461,0.21462238908,0.18916599101,0.23693445975,0.14891040611
434.5,0.15617601508,0.26123360459,0.25248988243,0.24624892695,0.2660015953,0.26372257058,0.27400188243,0.2568521743,0.25132629032,0.18928207521,0.27400196182,0.27039249556,0.25197513323,0.13782948309,0.24922157248,0.27514088873,0.25834821155,0.22750438238,0.27270855834,0.27412745993,0.23593396845,0.2507073269,0.15594823357,0.047521836811,0.21446738974,0.18897858505,0.23682037407,0.14868782467
435.0,0.15596527396,0.2611816193,0.25241316925,0.24615635727,0.26596451254,0.26367823468,0.2739924403,0.2567874075,0.25124651628,0.18909520232,0.27399252017,0.27037014394,0.25189706167,0.13758966912,0.24913638893,0.27513568545,0.25828772112,0.22737173331,0.27269440075,0.27411848116,0.23581805667,0.25062594385,0.15573779928,0.047321329333,0.21431250217,0.18879136459,0.23670634324,0.14846557543
435.5,0.15575481672,0.26112964434,0.25233647937,0.24606382237,0.26592743495,0.26363390622,0.27398299849,0.25672265702,0.25116676754,0.18890851387,0.27398307884,0.27034779417,0.25181901428,0.13735027197,0.24905123447,0.27513048226,0.25822724484,0.22723916152,0.2726802439,0.27410950269,0.23570220177,0.25054458719,0.15552764847,0.047121667449,0.21415772631,0.18860432943,0.23659236723,0.1482436579
436.0,0.15554464299,0.26107767973,0.25225981278,0.24597132224,0.26589036253,0.2635895852,0.27397355701,0.25665792285,0.2510870441,0.18872200969,0.27397363784,0.27032544625,0.25174099106,0.13711129093,0.24896610909,0.27512527918,0.25816678272,0.22710666697,0.27266608778,0.27410052452,0.23558640373,0.25046325693,0.15531778075,0.046922847597,0.21400306206,0.1884174794,0.23647844602,0.14802207159
436.5,0.15533475238,0.26102572546,0.25218316947,0.24587885688,0.26585329528,0.26354527164,0.27396411585,0.25659320501,0.25100734594,0.1885356896,0.27396419717,0.27030310018,0.25166299199,0.13687272527,0.24888101277,0.27512007619,0.25810633473,0.2269742496,0.27265193239,0.27409154663,0.23547066253,0.25038195305,0.15510819575,0.046724866229,0.21384850935,0.18823081431,0.23636457957,0.147800816
437.0,0.15512514451,0.26097378152,0.25210654943,0.24578642627,0.26581623319,0.26350096552,0.27395467502,0.25652850347,0.25092767307,0.18834955341,0.27395475682,0.27028075595,0.25158501706,0.13663457428,0.24879594551,0.2751148733,0.2580459009,0.22684190939,0.27263777775,0.27408256904,0.23535497814,0.25030067555,0.15489889307,0.046527719813,0.2136940681,0.18804433399,0.23625076786,0.14757989063
437.5,0.154915819,0.26092184793,0.25202995265,0.24569403039,0.26577917627,0.26345666685,0.27394523451,0.25646381824,0.25084802546,0.18816360093,0.27394531679,0.27025841357,0.25150706628,0.13639683722,0.24871090729,0.27510967051,0.2579854812,0.22670964627,0.27262362383,0.27407359175,0.23523935052,0.25021942441,0.15468987235,0.046331404829,0.21353973823,0.18785803824,0.23613701086,0.14735929501
438.0,0.15470677547,0.26086992466,0.25195337913,0.24560166923,0.26574212451,0.26341237562,0.27393579433,0.25639914931,0.25076840311,0.187977832,0.27393587709,0.27023607303,0.25142913963,0.13615951339,0.24862589811,0.27510446781,0.25792507564,0.22657746021,0.27260947065,0.27406461475,0.23512377966,0.25013819962,0.1544811332,0.046135917776,0.21338551965,0.18767192689,0.23602330856,0.14713902863
438.5,0.15449801355,0.26081801173,0.25187682887,0.24550934278,0.26570507791,0.26336809183,0.27392635447,0.25633449668,0.25068880602,0.18779224643,0.27392643771,0.27021373434,0.2513512371,0.13592260207,0.24854091795,0.27509926522,0.25786468421,0.22644535115,0.2725953182,0.27405563804,0.23500826552,0.25005700118,0.15427267525,0.045941255164,0.21323141229,0.18748599975,0.23590966091,0.14691909101
439.0,0.15428953286,0.26076610913,0.25180030184,0.24541705103,0.26566803648,0.26332381548,0.27391691494,0.25626986034,0.25060923418,0.18760684404,0.27391699866,0.2701913975,0.2512733587,0.13568610254,0.24845596681,0.27509406272,0.25780430692,0.22631331907,0.27258116649,0.27404666163,0.23489280807,0.24997582909,0.15406449811,0.04574741352,0.21307741607,0.18730025664,0.2357960679,0.14669948166
